status,age,customer_value,FN,FP,seconds_of_use,call_failure,complains,subs_len,charge_amount,freq_of_use,freq_of_sms,distinct_call_nums,tariff_plan,ageGroup,Churn
2,30,237,205.632,72.848,2833,19,1,44,0,54.0,21.0,21.0,1,2,1
2,37,237,205.632,72.848,698,10,0,44,0,54.0,21.0,21.0,1,3,1
1,39,237,205.632,72.848,2233,11,0,44,2,54.0,21.0,21.0,1,3,0
1,33,237,205.632,72.848,7350,13,0,41,3,54.0,21.0,21.0,1,3,0
2,37,237,205.632,72.848,1193,10,1,44,0,54.0,21.0,21.0,1,3,1
1,30,237,205.632,72.848,903,10,0,44,3,54.0,21.0,21.0,1,2,0
1,31,237,205.632,72.848,16640,35,0,39,5,54.0,21.0,21.0,2,3,0
1,40,237,205.632,72.848,7530,16,1,42,5,54.0,21.0,21.0,2,3,0
1,42,237,205.632,72.848,4283,12,0,44,2,54.0,21.0,21.0,1,3,0
2,30,237,205.632,72.848,2230,13,0,43,0,54.0,21.0,21.0,1,2,0
1,40,237,205.632,72.848,3345,16,0,44,2,54.0,21.0,21.0,1,3,0
1,32,237,205.632,72.848,1880,14,0,35,3,54.0,21.0,21.0,2,3,0
1,31,237,205.632,72.848,2133,14,0,34,2,54.0,21.0,21.0,1,3,0
2,44,237,205.632,72.848,1265,21,0,35,0,54.0,21.0,21.0,1,3,0
2,32,237,205.632,72.848,1390,10,0,34,0,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,1790,20,0,33,2,54.0,21.0,21.0,1,2,0
1,32,237,205.632,72.848,3790,12,0,33,2,54.0,21.0,21.0,1,3,0
1,37,237,205.632,72.848,2260,12,0,26,2,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,6958,26,0,25,3,54.0,21.0,21.0,2,2,0
1,30,237,205.632,72.848,9498,22,0,23,2,54.0,21.0,21.0,1,2,0
1,32,237,205.632,72.848,3418,18,0,24,5,54.0,21.0,21.0,2,3,0
1,30,237,205.632,72.848,4955,12,0,17,3,54.0,21.0,21.0,1,2,0
1,36,237,205.632,72.848,2053,13,0,17,3,54.0,21.0,21.0,1,3,1
1,41,237,205.632,72.848,4415,8,0,34,1,54.0,21.0,21.0,1,3,0
2,42,237,205.632,72.848,305,5,0,35,0,54.0,21.0,21.0,1,3,0
1,31,237,205.632,72.848,2498,10,0,33,1,54.0,21.0,21.0,1,3,0
1,40,237,205.632,72.848,4243,10,0,34,1,54.0,21.0,21.0,1,3,0
1,41,237,205.632,72.848,2438,5,0,34,1,54.0,21.0,21.0,1,3,0
1,41,237,205.632,72.848,3820,11,0,34,1,54.0,21.0,21.0,1,3,0
1,32,237,205.632,72.848,2405,5,0,34,1,54.0,21.0,21.0,1,3,0
1,43,237,205.632,72.848,9160,13,0,33,2,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,13818,7,0,34,1,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,4560,7,0,34,1,54.0,21.0,21.0,1,3,0
1,32,237,205.632,72.848,5963,6,0,34,1,54.0,21.0,21.0,1,3,0
2,30,237,205.632,72.848,2283,9,0,34,0,54.0,21.0,21.0,1,2,0
1,34,237,205.632,72.848,15185,25,0,34,3,54.0,21.0,21.0,1,3,0
1,44,237,205.632,72.848,3140,5,0,34,1,54.0,21.0,21.0,1,3,0
1,37,237,205.632,72.848,15530,9,0,33,1,54.0,21.0,21.0,1,3,0
1,37,237,205.632,72.848,6545,5,0,33,1,54.0,21.0,21.0,1,3,0
2,34,237,205.632,72.848,920,5,0,33,0,54.0,21.0,21.0,1,3,0
2,41,237,205.632,72.848,755,5,0,34,0,54.0,21.0,21.0,1,3,0
2,42,237,205.632,72.848,305,5,0,33,0,54.0,21.0,21.0,1,3,1
1,44,237,205.632,72.848,7553,5,0,33,1,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,11510,7,0,33,1,54.0,21.0,21.0,1,3,0
1,43,237,205.632,72.848,6763,8,0,33,1,54.0,21.0,21.0,1,3,0
2,35,237,205.632,72.848,1000,23,0,29,0,54.0,21.0,21.0,1,3,1
1,33,237,205.632,72.848,10480,21,0,32,8,54.0,21.0,21.0,1,3,0
1,32,237,205.632,72.848,5863,13,0,32,1,54.0,21.0,21.0,1,3,1
1,36,237,205.632,72.848,2885,5,0,30,1,54.0,21.0,21.0,1,3,0
2,38,237,205.632,72.848,3035,9,0,31,0,54.0,21.0,21.0,1,3,1
2,41,237,205.632,72.848,2313,9,1,32,0,54.0,21.0,21.0,1,3,1
2,30,237,205.632,72.848,305,5,0,32,0,54.0,21.0,21.0,1,2,1
1,39,237,205.632,72.848,305,5,0,32,1,54.0,21.0,21.0,1,3,0
1,37,237,205.632,72.848,6830,5,0,29,1,54.0,21.0,21.0,1,3,0
2,30,237,205.632,72.848,305,5,0,32,0,54.0,21.0,21.0,1,2,1
1,40,237,205.632,72.848,305,5,0,32,1,54.0,21.0,21.0,1,3,1
1,33,237,205.632,72.848,16120,25,0,27,3,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,7010,6,0,30,3,54.0,21.0,21.0,2,2,0
1,39,237,205.632,72.848,3763,5,0,32,1,54.0,21.0,21.0,1,3,0
2,35,237,205.632,72.848,1710,5,0,31,0,54.0,21.0,21.0,1,3,0
1,34,237,205.632,72.848,2825,6,0,32,1,54.0,21.0,21.0,1,3,0
1,40,237,205.632,72.848,1360,5,0,23,1,54.0,21.0,21.0,2,3,0
1,32,237,205.632,72.848,1613,5,0,22,1,54.0,21.0,21.0,1,3,0
2,44,237,205.632,72.848,745,11,0,23,0,54.0,21.0,21.0,1,3,0
2,42,237,205.632,72.848,305,5,0,22,0,54.0,21.0,21.0,1,3,0
1,36,237,205.632,72.848,1270,10,0,21,1,54.0,21.0,21.0,1,3,0
1,35,237,205.632,72.848,3270,5,0,21,1,54.0,21.0,21.0,1,3,0
1,44,237,205.632,72.848,1740,5,0,14,1,54.0,21.0,21.0,1,3,0
1,44,237,205.632,72.848,6438,16,0,13,1,54.0,21.0,21.0,2,3,0
1,34,237,205.632,72.848,8978,12,0,11,1,54.0,21.0,21.0,1,3,0
1,31,237,205.632,72.848,2898,8,0,12,3,54.0,21.0,21.0,1,3,0
1,43,237,205.632,72.848,4435,5,0,5,1,54.0,21.0,21.0,1,3,0
1,37,237,205.632,72.848,1533,5,1,5,0,54.0,21.0,21.0,1,3,1
1,41,237,205.632,72.848,4855,15,0,43,1,54.0,21.0,21.0,1,3,0
2,40,237,205.632,72.848,803,7,0,44,0,54.0,21.0,21.0,1,3,0
1,40,237,205.632,72.848,2938,17,0,42,1,54.0,21.0,21.0,1,3,0
1,32,237,205.632,72.848,4683,17,0,43,1,54.0,21.0,21.0,1,3,0
1,32,237,205.632,72.848,2878,10,0,43,1,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,4260,18,0,43,2,54.0,21.0,21.0,1,2,0
1,38,237,205.632,72.848,2845,11,0,43,1,54.0,21.0,21.0,1,3,0
1,42,237,205.632,72.848,9600,20,0,42,3,54.0,21.0,21.0,1,3,0
1,39,237,205.632,72.848,14258,14,0,43,1,54.0,21.0,21.0,1,3,0
1,40,237,205.632,72.848,5000,14,0,43,2,54.0,21.0,21.0,1,3,0
1,33,237,205.632,72.848,6403,13,0,43,1,54.0,21.0,21.0,1,3,0
2,43,237,205.632,72.848,2723,16,1,43,0,54.0,21.0,21.0,1,3,0
1,35,237,205.632,72.848,15625,32,0,43,4,54.0,21.0,21.0,1,3,0
1,37,237,205.632,72.848,3580,11,0,43,2,54.0,21.0,21.0,1,3,0
1,34,237,205.632,72.848,15970,16,0,42,1,54.0,21.0,21.0,1,3,0
1,35,237,205.632,72.848,6985,10,0,42,2,54.0,21.0,21.0,1,3,0
2,44,237,205.632,72.848,1360,7,0,42,0,54.0,21.0,21.0,1,3,0
2,42,237,205.632,72.848,1195,9,0,43,0,54.0,21.0,21.0,1,3,0
2,32,237,205.632,72.848,485,7,0,42,0,54.0,21.0,21.0,1,3,1
1,34,237,205.632,72.848,7993,10,0,42,1,54.0,21.0,21.0,1,3,0
1,34,237,205.632,72.848,11950,14,0,42,2,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,7203,15,0,42,2,54.0,21.0,21.0,1,2,0
2,34,237,205.632,72.848,1440,30,0,38,0,54.0,21.0,21.0,1,3,1
1,36,237,205.632,72.848,10920,28,0,41,9,54.0,21.0,21.0,2,3,0
1,44,237,205.632,72.848,6303,20,0,41,2,54.0,21.0,21.0,1,3,0
1,43,237,205.632,72.848,3325,8,0,39,1,54.0,21.0,21.0,1,3,0
2,44,237,205.632,72.848,3475,16,1,40,0,54.0,21.0,21.0,1,3,1
2,44,237,205.632,72.848,2753,16,1,41,0,54.0,21.0,21.0,1,3,1
2,39,237,205.632,72.848,618,7,1,41,0,54.0,21.0,21.0,1,3,1
1,42,237,205.632,72.848,2153,8,0,41,1,54.0,21.0,21.0,1,3,0
1,37,237,205.632,72.848,7270,10,0,38,2,54.0,21.0,21.0,1,3,0
2,35,237,205.632,72.848,1113,7,0,41,0,54.0,21.0,21.0,1,3,1
1,42,237,205.632,72.848,823,7,0,41,2,54.0,21.0,21.0,1,3,0
1,42,237,205.632,72.848,16560,32,1,36,4,54.0,21.0,21.0,2,3,0
1,40,237,205.632,72.848,7450,13,0,39,4,54.0,21.0,21.0,2,3,0
1,33,237,205.632,72.848,4203,9,0,41,1,54.0,21.0,21.0,1,3,0
2,42,237,205.632,72.848,2150,10,0,40,0,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,3265,13,0,41,1,54.0,21.0,21.0,1,3,0
1,39,237,205.632,72.848,1800,11,0,32,2,54.0,21.0,21.0,2,3,0
1,36,237,205.632,72.848,2053,11,0,31,1,54.0,21.0,21.0,1,3,0
2,36,237,205.632,72.848,1185,18,0,32,0,54.0,21.0,21.0,1,3,0
2,33,237,205.632,72.848,1310,7,0,31,0,54.0,21.0,21.0,1,3,0
1,43,237,205.632,72.848,1710,17,0,30,1,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,3710,9,0,30,1,54.0,21.0,21.0,1,3,0
1,41,237,205.632,72.848,2180,9,0,23,1,54.0,21.0,21.0,1,3,0
1,34,237,205.632,72.848,6878,23,0,22,2,54.0,21.0,21.0,2,3,0
1,34,237,205.632,72.848,9418,19,0,20,1,54.0,21.0,21.0,1,3,0
1,43,237,205.632,72.848,3338,15,0,21,4,54.0,21.0,21.0,1,3,0
1,34,237,205.632,72.848,4875,9,0,14,2,54.0,21.0,21.0,1,3,0
1,37,237,205.632,72.848,1973,10,0,14,2,54.0,21.0,21.0,1,3,1
1,33,237,205.632,72.848,4495,11,0,37,1,54.0,21.0,21.0,1,3,0
2,44,237,205.632,72.848,305,5,0,38,0,54.0,21.0,21.0,1,3,0
1,36,237,205.632,72.848,2578,13,0,36,1,54.0,21.0,21.0,1,3,0
1,34,237,205.632,72.848,4323,13,0,37,1,54.0,21.0,21.0,1,3,0
1,43,237,205.632,72.848,2518,6,0,37,1,54.0,21.0,21.0,1,3,0
1,41,237,205.632,72.848,3900,14,0,37,2,54.0,21.0,21.0,1,3,0
1,42,237,205.632,72.848,2485,7,0,37,1,54.0,21.0,21.0,1,3,0
1,34,237,205.632,72.848,9240,16,0,36,3,54.0,21.0,21.0,1,3,0
1,37,237,205.632,72.848,13898,10,0,37,1,54.0,21.0,21.0,1,3,0
1,33,237,205.632,72.848,4640,10,0,37,2,54.0,21.0,21.0,1,3,0
1,35,237,205.632,72.848,6043,9,0,37,1,54.0,21.0,21.0,1,3,0
2,40,237,205.632,72.848,2363,12,0,37,0,54.0,21.0,21.0,1,3,0
1,40,237,205.632,72.848,15265,28,0,37,4,54.0,21.0,21.0,2,3,0
1,37,237,205.632,72.848,3220,7,0,37,2,54.0,21.0,21.0,1,3,0
1,37,237,205.632,72.848,15610,12,0,36,1,54.0,21.0,21.0,1,3,0
1,31,237,205.632,72.848,6625,6,0,36,2,54.0,21.0,21.0,1,3,0
2,36,237,205.632,72.848,1000,5,0,36,0,54.0,21.0,21.0,1,3,0
2,34,237,205.632,72.848,835,5,0,37,0,54.0,21.0,21.0,1,3,0
2,34,237,205.632,72.848,305,5,0,36,0,54.0,21.0,21.0,1,3,1
1,43,237,205.632,72.848,7633,6,0,36,1,54.0,21.0,21.0,1,3,0
1,31,237,205.632,72.848,11590,10,0,36,2,54.0,21.0,21.0,1,3,0
1,42,237,205.632,72.848,6843,11,0,36,2,54.0,21.0,21.0,1,3,0
2,41,237,205.632,72.848,1080,26,1,32,0,54.0,21.0,21.0,1,3,1
1,30,237,205.632,72.848,10560,24,0,35,9,54.0,21.0,21.0,1,2,0
1,37,237,205.632,72.848,5943,16,0,35,2,54.0,21.0,21.0,1,3,1
1,34,237,205.632,72.848,2965,5,0,33,1,54.0,21.0,21.0,1,3,0
2,33,237,205.632,72.848,3115,12,1,34,0,54.0,21.0,21.0,1,3,1
2,31,237,205.632,72.848,2393,12,0,35,0,54.0,21.0,21.0,1,3,1
2,42,237,205.632,72.848,305,5,1,35,0,54.0,21.0,21.0,1,3,1
1,32,237,205.632,72.848,1793,5,0,35,1,54.0,21.0,21.0,1,3,0
1,31,237,205.632,72.848,6910,6,0,32,2,54.0,21.0,21.0,1,3,0
2,32,237,205.632,72.848,305,5,0,35,0,54.0,21.0,21.0,1,3,1
1,32,237,205.632,72.848,305,5,0,35,1,54.0,21.0,21.0,1,3,0
1,41,237,205.632,72.848,16200,28,0,30,4,54.0,21.0,21.0,2,3,0
1,43,237,205.632,72.848,7090,9,0,33,4,54.0,21.0,21.0,2,3,0
1,40,237,205.632,72.848,3843,5,0,35,1,54.0,21.0,21.0,1,3,0
2,38,237,205.632,72.848,1790,6,0,34,0,54.0,21.0,21.0,1,3,0
1,37,237,205.632,72.848,2905,9,0,35,1,54.0,21.0,21.0,1,3,0
1,34,237,205.632,72.848,1440,7,0,26,2,54.0,21.0,21.0,2,3,0
1,30,237,205.632,72.848,1693,7,0,25,1,54.0,21.0,21.0,1,2,0
2,32,237,205.632,72.848,825,14,0,26,0,54.0,21.0,21.0,1,3,0
2,35,237,205.632,72.848,305,5,0,25,0,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,1350,13,0,24,1,54.0,21.0,21.0,1,2,0
1,30,237,205.632,72.848,3350,5,0,24,1,54.0,21.0,21.0,1,2,0
1,32,237,205.632,72.848,1820,5,0,17,1,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,6518,19,0,16,2,54.0,21.0,21.0,2,2,0
1,31,237,205.632,72.848,9058,15,0,14,1,54.0,21.0,21.0,1,3,0
1,41,237,205.632,72.848,2978,11,0,15,4,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,4515,5,0,8,2,54.0,21.0,21.0,1,2,0
1,39,237,205.632,72.848,1613,6,1,8,2,54.0,21.0,21.0,1,3,1
1,40,237,205.632,72.848,5275,17,0,40,3,54.0,21.0,21.0,1,3,0
2,42,237,205.632,72.848,1223,9,0,41,0,54.0,21.0,21.0,1,3,0
1,43,237,205.632,72.848,3358,19,0,39,3,54.0,21.0,21.0,1,3,0
1,42,237,205.632,72.848,5103,19,0,40,3,54.0,21.0,21.0,1,3,0
1,32,237,205.632,72.848,3298,12,0,40,3,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,4680,20,0,40,4,54.0,21.0,21.0,1,2,0
1,43,237,205.632,72.848,3265,13,0,40,3,54.0,21.0,21.0,1,3,0
1,32,237,205.632,72.848,10020,22,1,39,5,54.0,21.0,21.0,1,3,0
1,42,237,205.632,72.848,14678,16,0,40,3,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,5420,16,0,40,4,54.0,21.0,21.0,1,2,0
1,41,237,205.632,72.848,6823,15,0,40,3,54.0,21.0,21.0,1,3,0
2,32,237,205.632,72.848,3143,18,0,40,0,54.0,21.0,21.0,1,3,0
1,42,237,205.632,72.848,16045,34,1,40,6,54.0,21.0,21.0,2,3,0
1,44,237,205.632,72.848,4000,13,0,40,4,54.0,21.0,21.0,1,3,0
1,31,237,205.632,72.848,16390,18,0,39,3,54.0,21.0,21.0,1,3,0
1,31,237,205.632,72.848,7405,12,0,39,4,54.0,21.0,21.0,1,3,0
2,41,237,205.632,72.848,1780,9,0,39,0,54.0,21.0,21.0,1,3,0
2,43,237,205.632,72.848,1615,11,0,40,0,54.0,21.0,21.0,1,3,0
2,33,237,205.632,72.848,905,9,1,39,0,54.0,21.0,21.0,1,3,1
1,31,237,205.632,72.848,8413,12,0,39,3,54.0,21.0,21.0,1,3,0
1,36,237,205.632,72.848,12370,16,0,39,4,54.0,21.0,21.0,1,3,0
1,35,237,205.632,72.848,7623,17,0,39,4,54.0,21.0,21.0,2,3,0
2,34,237,205.632,72.848,1860,32,1,35,0,54.0,21.0,21.0,1,3,1
1,40,237,205.632,72.848,11340,30,0,38,1,54.0,21.0,21.0,1,3,0
1,35,237,205.632,72.848,6723,22,0,38,4,54.0,21.0,21.0,1,3,0
1,44,237,205.632,72.848,3745,10,0,36,3,54.0,21.0,21.0,1,3,0
2,40,237,205.632,72.848,3895,18,1,37,0,54.0,21.0,21.0,1,3,1
2,39,237,205.632,72.848,3173,18,0,38,0,54.0,21.0,21.0,1,3,1
2,38,237,205.632,72.848,1038,9,0,38,0,54.0,21.0,21.0,1,3,1
1,43,237,205.632,72.848,2573,10,0,38,3,54.0,21.0,21.0,1,3,0
1,40,237,205.632,72.848,7690,12,0,35,4,54.0,21.0,21.0,1,3,0
2,42,237,205.632,72.848,1533,9,0,38,0,54.0,21.0,21.0,1,3,1
1,37,237,205.632,72.848,1243,9,0,38,4,54.0,21.0,21.0,1,3,0
1,43,237,205.632,72.848,16980,34,0,33,6,54.0,21.0,97.0,2,3,0
1,38,237,205.632,72.848,7870,15,0,36,6,54.0,21.0,21.0,2,3,0
1,51,237,205.632,72.848,4623,11,0,38,3,54.0,21.0,21.0,1,4,0
2,53,237,205.632,72.848,2570,12,1,37,0,54.0,21.0,21.0,1,4,1
1,48,237,205.632,72.848,3685,15,0,38,3,54.0,21.0,21.0,1,4,0
1,59,237,205.632,72.848,2220,13,0,29,4,54.0,21.0,21.0,2,4,0
1,48,237,205.632,72.848,2473,13,0,28,3,54.0,21.0,21.0,1,4,0
2,59,237,205.632,72.848,1605,20,0,29,0,54.0,21.0,21.0,1,4,0
2,47,237,205.632,72.848,1730,9,0,28,0,54.0,21.0,21.0,1,4,0
1,49,237,205.632,72.848,2130,19,0,27,3,54.0,21.0,21.0,1,4,0
1,45,237,205.632,72.848,4130,11,0,27,3,54.0,21.0,21.0,1,3,0
1,55,237,205.632,72.848,2600,11,0,20,3,54.0,21.0,21.0,1,4,0
1,59,237,205.632,72.848,7298,25,0,19,4,54.0,21.0,21.0,2,4,0
1,58,237,205.632,72.848,9838,21,0,17,3,54.0,21.0,21.0,1,4,0
1,53,237,205.632,72.848,3758,17,0,18,6,54.0,21.0,21.0,2,4,0
1,50,237,205.632,72.848,5295,11,0,11,4,54.0,21.0,21.0,2,4,0
1,58,237,205.632,72.848,2393,12,1,11,4,54.0,21.0,21.0,1,4,1
1,47,237,205.632,72.848,4075,9,0,40,0,54.0,21.0,21.0,1,4,0
2,51,237,205.632,72.848,305,5,0,41,0,54.0,21.0,21.0,1,4,0
1,52,237,205.632,72.848,2158,11,0,39,0,54.0,21.0,21.0,1,4,0
1,57,237,205.632,72.848,3903,11,0,40,0,54.0,21.0,21.0,1,4,0
1,58,237,205.632,72.848,2098,5,0,40,0,54.0,21.0,21.0,1,4,0
1,54,237,205.632,72.848,3480,12,0,40,0,54.0,21.0,21.0,1,4,0
1,45,237,205.632,72.848,2065,5,0,40,0,54.0,21.0,21.0,1,3,0
1,53,237,205.632,72.848,8820,14,0,39,1,54.0,21.0,21.0,1,4,0
1,54,237,205.632,72.848,13478,8,0,40,0,54.0,21.0,21.0,1,4,0
1,45,237,205.632,72.848,4220,8,0,40,0,54.0,21.0,21.0,1,3,0
1,47,237,205.632,72.848,5623,7,0,40,1,54.0,21.0,21.0,1,4,0
2,49,237,205.632,72.848,1943,10,0,40,0,54.0,21.0,21.0,1,4,0
1,59,237,205.632,72.848,14845,26,0,40,2,54.0,21.0,21.0,1,4,0
1,49,237,205.632,72.848,2800,5,0,40,1,54.0,21.0,21.0,1,4,0
1,56,237,205.632,72.848,15190,10,0,39,0,54.0,21.0,21.0,1,4,0
1,46,237,205.632,72.848,6205,5,0,39,0,54.0,21.0,21.0,1,4,0
2,59,237,205.632,72.848,580,5,0,39,0,54.0,21.0,21.0,1,4,0
2,55,237,205.632,72.848,415,5,0,40,0,54.0,21.0,21.0,1,4,0
2,57,237,205.632,72.848,305,5,0,39,0,54.0,21.0,21.0,1,4,1
1,56,237,205.632,72.848,7213,5,0,39,0,54.0,21.0,21.0,1,4,0
1,46,237,205.632,72.848,11170,8,0,39,0,54.0,21.0,21.0,1,4,0
1,56,237,205.632,72.848,6423,9,0,39,0,54.0,21.0,21.0,1,4,0
2,48,237,205.632,72.848,660,24,0,35,0,54.0,21.0,21.0,1,4,1
1,51,237,205.632,72.848,10140,22,0,38,7,54.0,21.0,21.0,1,4,0
1,48,237,205.632,72.848,5523,14,0,38,0,54.0,21.0,21.0,1,4,1
1,49,237,205.632,72.848,2545,5,0,36,1,54.0,21.0,21.0,1,4,0
2,57,237,205.632,72.848,2695,10,0,37,0,54.0,21.0,21.0,1,4,1
2,48,237,205.632,72.848,1973,10,0,38,0,54.0,21.0,21.0,1,4,1
2,49,237,205.632,72.848,305,5,1,38,0,54.0,21.0,21.0,1,4,1
1,54,237,205.632,72.848,1373,5,0,38,1,54.0,21.0,21.0,1,4,0
1,53,237,205.632,72.848,6490,5,0,35,0,54.0,21.0,21.0,1,4,0
2,46,237,205.632,72.848,305,5,0,38,0,54.0,21.0,21.0,1,4,1
1,54,237,205.632,72.848,305,5,0,38,0,54.0,21.0,21.0,1,4,0
1,46,237,205.632,72.848,15780,26,0,33,2,54.0,21.0,21.0,1,4,0
1,59,237,205.632,72.848,6670,7,0,36,2,54.0,21.0,21.0,2,4,0
1,46,237,205.632,72.848,3423,5,0,38,0,54.0,21.0,21.0,1,4,0
2,49,237,205.632,72.848,1370,5,0,37,0,54.0,21.0,21.0,1,4,0
1,54,237,205.632,72.848,2485,7,0,38,0,54.0,21.0,21.0,1,4,0
1,46,237,205.632,72.848,1020,5,0,29,1,54.0,21.0,21.0,2,4,0
1,48,237,205.632,72.848,1273,5,0,28,0,54.0,21.0,21.0,1,4,0
2,57,237,205.632,72.848,405,12,0,29,0,54.0,21.0,21.0,1,4,0
2,49,237,205.632,72.848,305,5,0,28,0,54.0,21.0,21.0,1,4,0
1,55,237,205.632,72.848,930,11,0,27,1,54.0,21.0,21.0,1,4,0
1,46,237,205.632,72.848,2930,5,0,27,0,54.0,21.0,21.0,1,4,0
1,52,237,205.632,72.848,1400,5,0,20,1,54.0,21.0,21.0,1,4,0
1,58,237,205.632,72.848,6098,17,0,19,0,54.0,21.0,21.0,2,4,0
1,55,237,205.632,72.848,8638,13,0,17,0,54.0,21.0,21.0,1,4,0
1,55,237,205.632,72.848,2558,9,0,18,2,54.0,21.0,21.0,1,4,0
1,59,237,205.632,72.848,4095,5,0,11,1,54.0,21.0,21.0,1,4,0
1,58,237,205.632,72.848,1193,5,1,11,1,54.0,21.0,21.0,1,4,1
1,50,237,205.632,72.848,4790,13,0,41,2,54.0,21.0,21.0,1,4,0
2,51,237,205.632,72.848,738,5,0,42,0,54.0,21.0,21.0,1,4,0
1,45,237,205.632,72.848,2873,15,0,40,2,54.0,21.0,21.0,1,3,0
1,52,237,205.632,72.848,4618,15,0,41,2,54.0,21.0,21.0,1,4,0
1,50,237,205.632,72.848,2813,8,0,41,2,54.0,21.0,21.0,1,4,0
1,47,237,205.632,72.848,4195,16,0,41,3,54.0,21.0,21.0,1,4,0
1,47,237,205.632,72.848,2780,9,0,41,2,54.0,21.0,21.0,1,4,0
1,45,237,205.632,72.848,9535,18,0,40,4,54.0,21.0,21.0,1,3,0
1,53,237,205.632,72.848,14193,12,0,41,2,54.0,21.0,21.0,1,4,0
1,54,237,205.632,72.848,4935,12,0,41,3,54.0,21.0,21.0,1,4,0
1,55,237,205.632,72.848,6338,11,0,41,2,54.0,21.0,21.0,1,4,0
2,46,237,205.632,72.848,2658,14,1,41,0,54.0,21.0,21.0,1,4,0
1,46,237,205.632,72.848,15560,30,0,41,5,54.0,21.0,21.0,1,4,0
1,46,237,205.632,72.848,3515,9,0,41,3,54.0,21.0,21.0,1,4,0
1,51,237,205.632,72.848,15905,14,0,40,2,54.0,21.0,21.0,1,4,0
1,58,237,205.632,72.848,6920,8,0,40,3,54.0,21.0,21.0,1,4,0
2,47,237,205.632,72.848,1295,5,0,40,0,54.0,21.0,21.0,1,4,0
2,59,237,205.632,72.848,1130,7,0,41,0,54.0,21.0,21.0,1,4,0
2,58,237,205.632,72.848,420,5,0,40,0,54.0,21.0,21.0,1,4,1
1,56,237,205.632,72.848,7928,8,0,40,2,54.0,21.0,21.0,1,4,0
1,50,237,205.632,72.848,11885,12,0,40,3,54.0,21.0,21.0,1,4,0
1,54,237,205.632,72.848,7138,13,0,40,3,54.0,21.0,21.0,1,4,0
2,49,237,205.632,72.848,1375,28,1,36,0,54.0,21.0,21.0,1,4,1
1,51,237,205.632,72.848,10855,26,0,39,10,54.0,21.0,21.0,2,4,0
1,56,237,205.632,72.848,6238,18,0,39,3,54.0,21.0,21.0,1,4,0
1,51,237,205.632,72.848,3260,6,0,37,2,54.0,21.0,21.0,1,4,0
2,56,237,205.632,72.848,3410,14,0,38,0,54.0,21.0,21.0,1,4,1
2,56,237,205.632,72.848,2688,14,1,39,0,54.0,21.0,21.0,1,4,1
2,50,237,205.632,72.848,553,5,0,39,0,54.0,21.0,21.0,1,4,1
1,57,237,205.632,72.848,2088,6,0,39,2,54.0,21.0,21.0,1,4,0
1,45,237,205.632,72.848,7205,8,0,36,3,54.0,21.0,21.0,1,3,0
2,46,237,205.632,72.848,1048,5,0,39,0,54.0,21.0,21.0,1,4,1
1,55,237,205.632,72.848,758,5,0,39,3,54.0,21.0,21.0,1,4,0
1,53,237,205.632,72.848,16495,30,0,34,5,54.0,21.0,21.0,2,4,0
1,54,237,205.632,72.848,7385,11,0,37,5,54.0,21.0,21.0,2,4,0
1,54,237,205.632,72.848,4138,7,0,39,2,54.0,21.0,21.0,1,4,0
2,50,237,205.632,72.848,2085,8,0,38,0,54.0,21.0,21.0,1,4,0
1,58,237,205.632,72.848,3200,11,0,39,2,54.0,21.0,21.0,1,4,0
1,55,237,205.632,72.848,1735,9,0,30,3,54.0,21.0,21.0,2,4,0
1,50,237,205.632,72.848,1988,9,0,29,2,54.0,21.0,21.0,1,4,0
2,58,237,205.632,72.848,1120,16,0,30,0,54.0,21.0,21.0,1,4,0
2,45,237,205.632,72.848,1245,5,0,29,0,54.0,21.0,21.0,1,3,0
1,57,237,205.632,72.848,1645,15,0,28,2,54.0,21.0,21.0,1,4,0
1,59,237,205.632,72.848,3645,7,0,28,2,54.0,21.0,21.0,1,4,0
1,53,237,205.632,72.848,2115,7,0,21,2,54.0,21.0,21.0,1,4,0
1,51,237,205.632,72.848,6813,21,0,20,3,54.0,21.0,21.0,2,4,0
1,50,237,205.632,72.848,9353,17,0,18,2,54.0,21.0,21.0,1,4,0
1,57,237,205.632,72.848,3273,13,0,19,5,54.0,21.0,21.0,1,4,0
1,49,237,205.632,72.848,4810,7,0,12,3,54.0,21.0,21.0,1,4,0
1,52,237,205.632,72.848,1908,8,1,12,3,54.0,21.0,21.0,1,4,1
1,47,237,205.632,72.848,4560,13,0,39,0,54.0,21.0,21.0,1,4,0
